Datetime,solar_mw,wind-direction,wind-speed,humidity,average-wind-speed-(period),average-pressure-(period),temperature
2020-07-06 10:00:00,14105.0,27.0,6.0,96.0,20.0,30.08,54.0
2020-07-06 09:00:00,13310.0,27.0,6.0,100.0,0.0,30.09,54.0
2020-07-06 08:00:00,12549.0,27.0,4.0,93.0,5.0,30.07,56.0
2020-07-06 07:00:00,11923.0,27.0,4.0,89.0,6.0,30.04,56.0
2020-07-06 06:00:00,11462.0,27.0,4.0,96.0,5.0,30.04,56.0
2020-07-06 05:00:00,11201.0,27.0,4.0,72.0,7.0,30.06,56.0
2020-07-06 04:00:00,11233.0,27.0,4.0,56.0,0.0,30.01,56.0
2020-07-06 03:00:00,11529.0,27.0,4.0,50.0,0.0,29.99,56.0
2020-07-06 02:00:00,12020.0,27.0,4.0,78.0,0.0,30.01,56.0
2020-07-06 01:00:00,12755.0,27.0,4.0,77.0,0.0,30.05,56.0
2020-07-06 00:00:00,13730.0,26.0,2.7,86.0,0.0,30.05,54.0
2020-07-05 23:00:00,14925.0,29.0,2.7,89.0,5.0,30.05,54.0
2020-07-05 22:00:00,16069.0,29.0,2.7,89.0,3.0,30.06,54.0
2020-07-05 21:00:00,16634.0,29.0,2.7,83.0,6.0,30.07,54.0
2020-07-05 20:00:00,17308.0,29.0,2.7,80.0,5.0,30.03,54.0
2020-07-05 19:00:00,17878.0,29.0,2.7,62.0,3.0,30.0,54.0
2020-07-05 18:00:00,18062.0,29.0,2.7,67.0,0.0,30.01,54.0
2020-07-05 17:00:00,17919.0,29.0,2.7,78.0,0.0,30.0,54.0
2020-07-05 16:00:00,17691.0,29.0,3.3,77.0,0.0,30.01,55.0
2020-07-05 15:00:00,17515.0,27.0,3.3,83.0,0.0,30.03,55.0
2020-07-05 14:00:00,17206.0,27.0,3.3,83.0,0.0,30.04,55.0
2020-07-05 13:00:00,16715.0,27.0,3.3,87.0,7.0,30.05,55.0
2020-07-05 12:00:00,16020.0,27.0,3.3,75.0,0.0,30.01,55.0
2020-07-05 11:00:00,15260.0,27.0,3.3,81.0,6.0,29.98,55.0
2020-07-05 10:00:00,14334.0,27.0,3.3,75.0,0.0,29.96,55.0
2020-07-05 09:00:00,13359.0,27.0,3.3,83.0,7.0,29.96,55.0
2020-07-05 08:00:00,12362.0,27.0,2.1,80.0,3.0,29.94,55.0
2020-07-05 07:00:00,11509.0,28.0,2.1,83.0,6.0,29.89,55.0
2020-07-05 06:00:00,10961.0,28.0,2.1,83.0,0.0,29.85,55.0
2020-07-05 05:00:00,10671.0,28.0,2.1,78.0,0.0,29.88,55.0
2020-07-05 04:00:00,10682.0,28.0,2.1,90.0,0.0,29.88,55.0
2020-07-05 03:00:00,10912.0,28.0,2.1,86.0,0.0,29.89,55.0
2020-07-05 02:00:00,11356.0,28.0,2.1,90.0,0.0,29.92,55.0
2020-07-05 01:00:00,12083.0,28.0,2.1,90.0,0.0,29.95,55.0
2020-07-05 00:00:00,13048.0,27.0,7.2,93.0,0.0,29.98,56.0
2020-07-04 23:00:00,13953.0,28.0,7.2,93.0,9.0,30.0,56.0
2020-07-04 22:00:00,14597.0,28.0,7.2,90.0,6.0,30.05,56.0
2020-07-04 21:00:00,15248.0,28.0,7.2,87.0,7.0,30.1,56.0
2020-07-04 20:00:00,15924.0,28.0,7.2,80.0,11.0,30.09,56.0
2020-07-04 19:00:00,16677.0,28.0,7.2,78.0,11.0,30.11,56.0
2020-07-04 18:00:00,17205.0,28.0,7.2,80.0,10.0,30.15,56.0
2020-07-04 17:00:00,17458.0,28.0,7.2,83.0,8.0,30.2,56.0
2020-07-04 16:00:00,17404.0,28.0,3.9,86.0,5.0,30.22,53.0
2020-07-04 15:00:00,17272.0,28.0,3.9,83.0,3.0,30.22,53.0
2020-07-04 14:00:00,17013.0,28.0,3.9,86.0,3.0,30.25,53.0
2020-07-04 13:00:00,16625.0,28.0,3.9,83.0,3.0,30.3,53.0
2020-07-04 12:00:00,16058.0,28.0,3.9,83.0,5.0,30.24,53.0
2020-07-04 11:00:00,15108.0,28.0,3.9,78.0,3.0,30.2,53.0
2020-07-04 10:00:00,13844.0,28.0,3.9,90.0,8.0,30.22,53.0
2020-07-04 09:00:00,12577.0,28.0,3.9,96.0,0.0,30.22,53.0
2020-07-04 08:00:00,11557.0,28.0,2.8,93.0,0.0,30.19,57.0
2020-07-04 07:00:00,10935.0,26.0,2.8,96.0,5.0,30.17,57.0
2020-07-04 06:00:00,10908.0,26.0,2.8,96.0,9.0,30.16,57.0
2020-07-04 05:00:00,10901.0,26.0,2.8,80.0,8.0,30.19,57.0
2020-07-04 04:00:00,11114.0,26.0,2.8,75.0,0.0,30.12,57.0
2020-07-04 03:00:00,11509.0,26.0,2.8,54.0,0.0,30.1,57.0
2020-07-04 02:00:00,12199.0,26.0,2.8,70.0,0.0,30.11,57.0
2020-07-04 01:00:00,12970.0,26.0,2.8,72.0,3.0,30.15,57.0
2020-07-04 00:00:00,13999.0,20.0,2.3,80.0,0.0,30.17,55.0
2020-07-03 23:00:00,15215.0,20.0,2.3,90.0,3.0,30.15,55.0
2020-07-03 22:00:00,16347.0,20.0,2.3,93.0,3.0,30.14,55.0
2020-07-03 21:00:00,16977.0,20.0,2.3,83.0,5.0,30.16,55.0
2020-07-03 20:00:00,17692.0,20.0,2.3,75.0,6.0,30.12,55.0
2020-07-03 19:00:00,18249.0,20.0,2.3,75.0,0.0,30.09,55.0
2020-07-03 18:00:00,18553.0,20.0,2.3,67.0,0.0,30.11,55.0
2020-07-03 17:00:00,18745.0,20.0,2.3,83.0,3.0,30.13,55.0
2020-07-03 16:00:00,18780.0,18.0,6.9,93.0,0.0,30.13,53.0
2020-07-03 15:00:00,18758.0,18.0,6.9,100.0,6.0,30.13,53.0
2020-07-03 14:00:00,18465.0,18.0,6.9,100.0,3.0,30.14,53.0
2020-07-03 13:00:00,17947.0,18.0,6.9,96.0,7.0,30.18,53.0
2020-07-03 12:00:00,17299.0,18.0,6.9,86.0,9.0,30.14,53.0
2020-07-03 11:00:00,16267.0,18.0,6.9,80.0,11.0,30.13,53.0
2020-07-03 10:00:00,15110.0,18.0,6.9,80.0,9.0,30.12,53.0
2020-07-03 09:00:00,13956.0,18.0,6.9,80.0,9.0,30.15,53.0
2020-07-03 08:00:00,12934.0,27.0,6.9,83.0,9.0,30.16,56.0
2020-07-03 07:00:00,12012.0,27.0,6.9,86.0,11.0,30.17,56.0
2020-07-03 06:00:00,11531.0,27.0,6.9,96.0,8.0,30.18,56.0
2020-07-03 05:00:00,11341.0,27.0,6.9,81.0,9.0,30.2,56.0
2020-07-03 04:00:00,11457.0,27.0,6.9,75.0,5.0,30.14,56.0
2020-07-03 03:00:00,11873.0,27.0,6.9,70.0,10.0,30.15,56.0
2020-07-03 02:00:00,12524.0,27.0,6.9,86.0,5.0,30.16,56.0
2020-07-03 01:00:00,13361.0,10.0,6.9,90.0,0.0,30.19,56.0
2020-07-03 00:00:00,14476.0,10.0,3.7,90.0,5.0,30.17,53.0
2020-07-02 23:00:00,15822.0,10.0,3.7,93.0,0.0,30.18,53.0
2020-07-02 22:00:00,17243.0,10.0,3.7,100.0,0.0,30.2,53.0
2020-07-02 21:00:00,17938.0,10.0,3.7,100.0,3.0,30.2,53.0
2020-07-02 20:00:00,18666.0,10.0,3.7,80.0,5.0,30.12,53.0
2020-07-02 19:00:00,19091.0,10.0,3.7,69.0,3.0,30.1,53.0
2020-07-02 18:00:00,19220.0,10.0,3.7,86.0,6.0,30.09,53.0
2020-07-02 17:00:00,19244.0,14.0,3.7,83.0,7.0,30.08,53.0
2020-07-02 16:00:00,19115.0,14.0,7.4,77.0,11.0,30.06,54.0
2020-07-02 15:00:00,18943.0,14.0,7.4,80.0,13.0,30.05,54.0
2020-07-02 14:00:00,18685.0,14.0,7.4,80.0,13.0,30.06,54.0
2020-07-02 13:00:00,18155.0,14.0,7.4,77.0,7.0,30.07,54.0
2020-07-02 12:00:00,17357.0,14.0,7.4,64.0,6.0,30.03,54.0
2020-07-02 11:00:00,16283.0,14.0,7.4,67.0,0.0,30.0,54.0
2020-07-02 10:00:00,15009.0,14.0,7.4,83.0,5.0,30.02,54.0
2020-07-02 09:00:00,13738.0,19.0,7.4,77.0,0.0,30.08,54.0
2020-07-02 08:00:00,12605.0,19.0,3.5,83.0,5.0,30.11,54.0
2020-07-02 07:00:00,11619.0,19.0,3.5,89.0,5.0,30.14,54.0
2020-07-02 06:00:00,11129.0,19.0,3.5,86.0,6.0,30.17,54.0
2020-07-02 05:00:00,10842.0,19.0,3.5,72.0,6.0,30.23,54.0
2020-07-02 04:00:00,10882.0,19.0,3.5,56.0,0.0,30.18,54.0
2020-07-02 03:00:00,11218.0,19.0,3.5,46.0,0.0,30.16,54.0
2020-07-02 02:00:00,11742.0,19.0,3.5,55.0,0.0,30.19,54.0
2020-07-02 01:00:00,12492.0,17.0,3.5,71.0,5.0,30.23,54.0
2020-07-02 00:00:00,13600.0,17.0,3.6,68.0,0.0,30.22,51.0
2020-07-01 23:00:00,14895.0,17.0,3.6,74.0,0.0,30.21,51.0
2020-07-01 22:00:00,16065.0,17.0,3.6,86.0,0.0,30.24,51.0
2020-07-01 21:00:00,16660.0,17.0,3.6,77.0,7.0,30.26,51.0
2020-07-01 20:00:00,17321.0,17.0,3.6,62.0,0.0,30.21,51.0
2020-07-01 19:00:00,17662.0,17.0,3.6,72.0,3.0,30.18,51.0
2020-07-01 18:00:00,17822.0,17.0,3.6,77.0,3.0,30.17,51.0
2020-07-01 17:00:00,17710.0,27.0,3.6,80.0,0.0,30.18,51.0
2020-07-01 16:00:00,17456.0,27.0,6.6,86.0,6.0,30.17,50.0
2020-07-01 15:00:00,17169.0,27.0,6.6,89.0,6.0,30.16,50.0
2020-07-01 14:00:00,16856.0,27.0,6.6,96.0,6.0,30.13,50.0
2020-07-01 13:00:00,16240.0,27.0,6.6,86.0,0.0,30.15,50.0
2020-07-01 12:00:00,15442.0,27.0,6.6,80.0,11.0,30.1,50.0
2020-07-01 11:00:00,14395.0,27.0,6.6,74.0,10.0,30.08,50.0
2020-07-01 10:00:00,13026.0,27.0,6.6,80.0,8.0,30.06,50.0
2020-07-01 09:00:00,11662.0,32.0,6.6,80.0,6.0,30.07,50.0
2020-07-01 08:00:00,10365.0,32.0,4.9,80.0,6.0,30.06,50.0
2020-07-01 07:00:00,9683.0,32.0,4.9,86.0,9.0,30.07,50.0
2020-07-01 06:00:00,9667.0,32.0,4.9,86.0,3.0,30.05,50.0
2020-07-01 05:00:00,9758.0,32.0,4.9,77.0,8.0,30.1,50.0
2020-07-01 04:00:00,10038.0,32.0,4.9,77.0,9.0,30.07,50.0
2020-07-01 03:00:00,10390.0,32.0,4.9,71.0,0.0,30.07,50.0
2020-07-01 02:00:00,10995.0,32.0,4.9,74.0,0.0,30.08,50.0
2020-07-01 01:00:00,11807.0,15.0,4.9,86.0,3.0,30.09,50.0
2020-07-01 00:00:00,12825.0,15.0,6.4,89.0,3.0,30.11,49.0
2020-06-30 23:00:00,14002.0,15.0,6.4,93.0,3.0,30.16,49.0
2020-06-30 22:00:00,15040.0,15.0,6.4,57.0,7.0,30.23,49.0
2020-06-30 21:00:00,15658.0,15.0,6.4,49.0,6.0,30.27,49.0
2020-06-30 20:00:00,16408.0,15.0,6.4,55.0,7.0,30.23,49.0
2020-06-30 19:00:00,16906.0,15.0,6.4,67.0,11.0,30.26,49.0
2020-06-30 18:00:00,17140.0,15.0,6.4,69.0,6.0,30.31,49.0
2020-06-30 17:00:00,17087.0,17.0,6.4,80.0,0.0,30.35,49.0
2020-06-30 16:00:00,16846.0,17.0,4.0,89.0,6.0,30.36,51.0
2020-06-30 15:00:00,16517.0,17.0,4.0,86.0,6.0,30.35,51.0
2020-06-30 14:00:00,16201.0,17.0,4.0,80.0,10.0,30.36,51.0
2020-06-30 13:00:00,15723.0,17.0,4.0,74.0,3.0,30.4,51.0
2020-06-30 12:00:00,14998.0,17.0,4.0,51.0,3.0,30.32,51.0
2020-06-30 11:00:00,14051.0,17.0,4.0,78.0,6.0,30.26,51.0
2020-06-30 10:00:00,12760.0,17.0,4.0,69.0,3.0,30.25,51.0
2020-06-30 09:00:00,11403.0,27.0,4.0,74.0,3.0,30.27,51.0
2020-06-30 08:00:00,10162.0,27.0,4.9,80.0,0.0,30.22,50.0
2020-06-30 07:00:00,9356.0,27.0,4.9,83.0,0.0,30.18,50.0
2020-06-30 06:00:00,9247.0,27.0,4.9,83.0,9.0,30.18,50.0
2020-06-30 05:00:00,9275.0,27.0,4.9,72.0,0.0,30.18,50.0
2020-06-30 04:00:00,9532.0,27.0,4.9,67.0,5.0,30.1,50.0
2020-06-30 03:00:00,9967.0,27.0,4.9,78.0,0.0,30.04,50.0
2020-06-30 02:00:00,10515.0,27.0,4.9,75.0,13.0,29.99,50.0
2020-06-30 01:00:00,11242.0,16.0,4.9,90.0,11.0,30.0,50.0
2020-06-30 00:00:00,12362.0,16.0,9.4,90.0,8.0,29.97,53.0
2020-06-29 23:00:00,13637.0,16.0,9.4,86.0,0.0,29.94,53.0
2020-06-29 22:00:00,14799.0,16.0,9.4,89.0,3.0,29.95,53.0
2020-06-29 21:00:00,15516.0,16.0,9.4,80.0,0.0,29.97,53.0
2020-06-29 20:00:00,16408.0,16.0,9.4,67.0,8.0,29.9,53.0
2020-06-29 19:00:00,16948.0,16.0,9.4,83.0,14.0,29.88,53.0
2020-06-29 18:00:00,17125.0,16.0,9.4,80.0,29.0,29.86,53.0
2020-06-29 17:00:00,17081.0,32.0,9.4,90.0,7.0,29.85,53.0
2020-06-29 16:00:00,16884.0,32.0,15.9,72.0,22.0,29.84,49.0
2020-06-29 15:00:00,16650.0,32.0,15.9,69.0,22.0,29.85,49.0
2020-06-29 14:00:00,16239.0,32.0,15.9,66.0,14.0,29.89,49.0
2020-06-29 13:00:00,15756.0,32.0,15.9,57.0,15.0,29.92,49.0
2020-06-29 12:00:00,15035.0,32.0,15.9,51.0,20.0,29.87,49.0
2020-06-29 11:00:00,14282.0,32.0,15.9,61.0,16.0,29.85,49.0
2020-06-29 10:00:00,13351.0,32.0,15.9,66.0,20.0,29.89,49.0
2020-06-29 09:00:00,12546.0,14.0,15.9,63.0,10.0,29.92,49.0
2020-06-29 08:00:00,11545.0,14.0,7.8,68.0,8.0,29.91,45.0
2020-06-29 07:00:00,10671.0,14.0,7.8,76.0,6.0,29.93,45.0
2020-06-29 06:00:00,10129.0,14.0,7.8,83.0,7.0,29.95,45.0
2020-06-29 05:00:00,9847.0,14.0,7.8,74.0,13.0,29.95,45.0
2020-06-29 04:00:00,9810.0,14.0,7.8,80.0,6.0,29.89,45.0
2020-06-29 03:00:00,10182.0,14.0,7.8,86.0,0.0,29.83,45.0
2020-06-29 02:00:00,10643.0,14.0,7.8,93.0,8.0,29.79,45.0
2020-06-29 01:00:00,11412.0,15.0,7.8,89.0,10.0,29.77,45.0
2020-06-29 00:00:00,12555.0,15.0,8.9,93.0,8.0,29.75,46.0
2020-06-28 23:00:00,13855.0,15.0,8.9,83.0,7.0,29.75,46.0
2020-06-28 22:00:00,15080.0,15.0,8.9,80.0,8.0,29.76,46.0
2020-06-28 21:00:00,15704.0,15.0,8.9,77.0,9.0,29.81,46.0
2020-06-28 20:00:00,16351.0,15.0,8.9,66.0,16.0,29.79,46.0
2020-06-28 19:00:00,16733.0,15.0,8.9,61.0,15.0,29.79,46.0
2020-06-28 18:00:00,16888.0,15.0,8.9,93.0,8.0,29.82,46.0
2020-06-28 17:00:00,16847.0,18.0,8.9,89.0,5.0,29.87,46.0
2020-06-28 16:00:00,16730.0,18.0,9.3,76.0,3.0,29.89,43.0
2020-06-28 15:00:00,16525.0,18.0,9.3,93.0,3.0,29.9,43.0
2020-06-28 14:00:00,16287.0,18.0,9.3,93.0,9.0,29.93,43.0
2020-06-28 13:00:00,15806.0,18.0,9.3,86.0,10.0,29.99,43.0
2020-06-28 12:00:00,15212.0,18.0,9.3,74.0,7.0,29.97,43.0
2020-06-28 11:00:00,14436.0,18.0,9.3,83.0,20.0,29.99,43.0
2020-06-28 10:00:00,13468.0,18.0,9.3,83.0,16.0,30.02,43.0
2020-06-28 09:00:00,12637.0,7.0,9.3,83.0,6.0,30.03,43.0
2020-06-28 08:00:00,11782.0,7.0,8.4,63.0,10.0,30.04,43.0
2020-06-28 07:00:00,10919.0,7.0,8.4,58.0,9.0,30.05,43.0
2020-06-28 06:00:00,10278.0,7.0,8.4,73.0,0.0,30.05,43.0
2020-06-28 05:00:00,9941.0,7.0,8.4,60.0,3.0,30.04,43.0
2020-06-28 04:00:00,9837.0,7.0,8.4,44.0,5.0,29.96,43.0
2020-06-28 03:00:00,10069.0,7.0,8.4,59.0,14.0,29.91,43.0
2020-06-28 02:00:00,10384.0,7.0,8.4,71.0,10.0,29.91,43.0
2020-06-28 01:00:00,10946.0,21.0,8.4,68.0,14.0,29.92,43.0
2020-06-28 00:00:00,11888.0,21.0,8.7,63.0,7.0,29.92,47.0
2020-06-27 23:00:00,12902.0,21.0,8.7,65.0,6.0,29.97,47.0
2020-06-27 22:00:00,14002.0,21.0,8.7,77.0,7.0,30.05,47.0
2020-06-27 21:00:00,14404.0,21.0,8.7,80.0,6.0,30.12,47.0
2020-06-27 20:00:00,14763.0,21.0,8.7,74.0,8.0,30.13,47.0
2020-06-27 19:00:00,15204.0,21.0,8.7,69.0,11.0,30.14,47.0
2020-06-27 18:00:00,15200.0,21.0,8.7,74.0,9.0,30.17,47.0
2020-06-27 17:00:00,15044.0,14.0,8.7,80.0,14.0,30.22,47.0
2020-06-27 16:00:00,14677.0,14.0,9.2,80.0,14.0,30.23,49.0
2020-06-27 15:00:00,14227.0,14.0,9.2,86.0,11.0,30.23,49.0
2020-06-27 14:00:00,13674.0,14.0,9.2,96.0,0.0,30.27,49.0
2020-06-27 13:00:00,13008.0,14.0,9.2,80.0,8.0,30.32,49.0
2020-06-27 12:00:00,12655.0,14.0,9.2,59.0,14.0,30.3,49.0
2020-06-27 11:00:00,12193.0,14.0,9.2,59.0,16.0,30.31,49.0
2020-06-27 10:00:00,11589.0,14.0,9.2,71.0,10.0,30.34,49.0
2020-06-27 09:00:00,11144.0,13.0,9.2,77.0,9.0,30.36,49.0
2020-06-27 08:00:00,10655.0,13.0,2.3,73.0,6.0,30.37,43.0
2020-06-27 07:00:00,10028.0,13.0,2.3,82.0,5.0,30.35,43.0
2020-06-27 06:00:00,9349.0,13.0,2.3,82.0,0.0,30.36,43.0
2020-06-27 05:00:00,8891.0,13.0,2.3,74.0,0.0,30.4,43.0
2020-06-27 04:00:00,8693.0,13.0,2.3,61.0,0.0,30.33,43.0
2020-06-27 03:00:00,8802.0,13.0,2.3,61.0,0.0,30.29,43.0
2020-06-27 02:00:00,9104.0,13.0,2.3,63.0,3.0,30.27,43.0
2020-06-27 01:00:00,9612.0,22.0,2.3,63.0,5.0,30.27,43.0
2020-06-27 00:00:00,10403.0,22.0,5.1,68.0,3.0,30.24,49.0
2020-06-26 23:00:00,11405.0,22.0,5.1,77.0,3.0,30.22,49.0
2020-06-26 22:00:00,12309.0,22.0,5.1,74.0,0.0,30.19,49.0
2020-06-26 21:00:00,12595.0,22.0,5.1,71.0,0.0,30.19,49.0
2020-06-26 20:00:00,12848.0,22.0,5.1,86.0,6.0,30.07,49.0
2020-06-26 19:00:00,13299.0,22.0,5.1,86.0,10.0,29.99,49.0
2020-06-26 18:00:00,13443.0,22.0,5.1,100.0,10.0,29.9,49.0
2020-06-26 17:00:00,13614.0,22.0,5.1,96.0,10.0,29.87,49.0
2020-06-26 16:00:00,13524.0,22.0,8.9,83.0,7.0,29.83,48.0
2020-06-26 15:00:00,13223.0,22.0,8.9,89.0,3.0,29.86,48.0
2020-06-26 14:00:00,13169.0,22.0,8.9,89.0,0.0,29.89,48.0
2020-06-26 13:00:00,12922.0,22.0,8.9,69.0,9.0,29.91,48.0
2020-06-26 12:00:00,12480.0,22.0,8.9,71.0,11.0,29.89,48.0
2020-06-26 11:00:00,12047.0,22.0,8.9,71.0,11.0,29.88,48.0
2020-06-26 10:00:00,11475.0,22.0,8.9,80.0,7.0,29.89,48.0
2020-06-26 09:00:00,10969.0,22.0,8.9,77.0,14.0,29.92,48.0
2020-06-26 08:00:00,10503.0,22.0,3.6,86.0,0.0,29.9,47.0
2020-06-26 07:00:00,9783.0,22.0,3.6,93.0,5.0,29.91,47.0
2020-06-26 06:00:00,9210.0,22.0,3.6,83.0,0.0,29.93,47.0
2020-06-26 05:00:00,8817.0,22.0,3.6,77.0,0.0,29.96,47.0
2020-06-26 04:00:00,8700.0,22.0,3.6,77.0,8.0,29.93,47.0
2020-06-26 03:00:00,8964.0,22.0,3.6,69.0,5.0,29.9,47.0
2020-06-26 02:00:00,9369.0,22.0,3.6,71.0,3.0,29.89,47.0
2020-06-26 01:00:00,10025.0,32.0,3.6,77.0,6.0,29.89,47.0
2020-06-26 00:00:00,10952.0,32.0,10.4,83.0,9.0,29.88,51.0
2020-06-25 23:00:00,12065.0,32.0,10.4,83.0,6.0,29.84,51.0
2020-06-25 22:00:00,13225.0,32.0,10.4,83.0,5.0,29.82,51.0
2020-06-25 21:00:00,13664.0,32.0,10.4,80.0,7.0,29.84,51.0
2020-06-25 20:00:00,14132.0,32.0,10.4,77.0,10.0,29.81,51.0
2020-06-25 19:00:00,14780.0,32.0,10.4,72.0,10.0,29.78,51.0
2020-06-25 18:00:00,15001.0,32.0,10.4,77.0,6.0,29.77,51.0
2020-06-25 17:00:00,15103.0,23.0,10.4,75.0,22.0,29.72,51.0
2020-06-25 16:00:00,15112.0,23.0,21.1,86.0,30.0,29.65,47.0
2020-06-25 15:00:00,15113.0,23.0,21.1,90.0,15.0,29.64,47.0
2020-06-25 14:00:00,14972.0,23.0,21.1,93.0,24.0,29.67,47.0
2020-06-25 13:00:00,14520.0,23.0,21.1,96.0,25.0,29.79,47.0
2020-06-25 12:00:00,13868.0,23.0,21.1,57.0,28.0,29.81,47.0
2020-06-25 11:00:00,13334.0,23.0,21.1,68.0,26.0,29.86,47.0
2020-06-25 10:00:00,12757.0,23.0,21.1,68.0,20.0,29.91,47.0
2020-06-25 09:00:00,12007.0,29.0,21.1,66.0,16.0,29.98,47.0
2020-06-25 08:00:00,11240.0,29.0,4.9,71.0,10.0,30.04,47.0
2020-06-25 07:00:00,10328.0,29.0,4.9,71.0,9.0,30.09,47.0
2020-06-25 06:00:00,9645.0,29.0,4.9,74.0,8.0,30.17,47.0
2020-06-25 05:00:00,9372.0,29.0,4.9,68.0,0.0,30.25,47.0
2020-06-25 04:00:00,9326.0,29.0,4.9,54.0,5.0,30.24,47.0
2020-06-25 03:00:00,9504.0,29.0,4.9,52.0,0.0,30.26,47.0
2020-06-25 02:00:00,9818.0,29.0,4.9,71.0,8.0,30.29,47.0
2020-06-25 01:00:00,10560.0,20.0,4.9,74.0,0.0,30.32,47.0
2020-06-25 00:00:00,11514.0,20.0,1.3,83.0,0.0,30.32,45.0
2020-06-24 23:00:00,12689.0,20.0,1.3,89.0,0.0,30.34,45.0
2020-06-24 22:00:00,13741.0,20.0,1.3,93.0,0.0,30.37,45.0
2020-06-24 21:00:00,14446.0,20.0,1.3,80.0,3.0,30.42,45.0
2020-06-24 20:00:00,15204.0,20.0,1.3,71.0,5.0,30.37,45.0
2020-06-24 19:00:00,15632.0,20.0,1.3,66.0,0.0,30.36,45.0
2020-06-24 18:00:00,15875.0,20.0,1.3,77.0,0.0,30.36,45.0
2020-06-24 17:00:00,15731.0,16.0,1.3,77.0,0.0,30.39,45.0
2020-06-24 16:00:00,15604.0,16.0,2.4,86.0,0.0,30.38,51.0
2020-06-24 15:00:00,15527.0,16.0,2.4,89.0,3.0,30.38,51.0
2020-06-24 14:00:00,15219.0,16.0,2.4,89.0,0.0,30.37,51.0
2020-06-24 13:00:00,14579.0,16.0,2.4,86.0,8.0,30.39,51.0
2020-06-24 12:00:00,13757.0,16.0,2.4,80.0,0.0,30.33,51.0
2020-06-24 11:00:00,12624.0,16.0,2.4,67.0,0.0,30.28,51.0
2020-06-24 10:00:00,11615.0,16.0,2.4,80.0,3.0,30.27,51.0
2020-06-24 09:00:00,10705.0,13.0,2.4,86.0,5.0,30.27,51.0
2020-06-24 08:00:00,9746.0,13.0,3.2,89.0,3.0,30.26,51.0
2020-06-24 07:00:00,9146.0,13.0,3.2,93.0,0.0,30.26,51.0
2020-06-24 06:00:00,9036.0,13.0,3.2,93.0,0.0,30.28,51.0
2020-06-24 05:00:00,9039.0,13.0,3.2,90.0,5.0,30.3,51.0
2020-06-24 04:00:00,9180.0,13.0,3.2,86.0,3.0,30.25,51.0
2020-06-24 03:00:00,9509.0,13.0,3.2,72.0,0.0,30.22,51.0
2020-06-24 02:00:00,9876.0,13.0,3.2,93.0,8.0,30.2,51.0
2020-06-24 01:00:00,10517.0,32.0,3.2,90.0,3.0,30.22,51.0
2020-06-24 00:00:00,11431.0,32.0,4.6,89.0,0.0,30.21,50.0
2020-06-23 23:00:00,12321.0,32.0,4.6,93.0,5.0,30.21,50.0
2020-06-23 22:00:00,13213.0,32.0,4.6,96.0,9.0,30.21,50.0
2020-06-23 21:00:00,13565.0,32.0,4.6,93.0,6.0,30.23,50.0
2020-06-23 20:00:00,14097.0,32.0,4.6,86.0,3.0,30.15,50.0
2020-06-23 19:00:00,14558.0,32.0,4.6,83.0,6.0,30.12,50.0
2020-06-23 18:00:00,14759.0,32.0,4.6,86.0,6.0,30.15,50.0
2020-06-23 17:00:00,14646.0,7.0,4.6,93.0,7.0,30.19,50.0
2020-06-23 16:00:00,14457.0,7.0,4.1,96.0,7.0,30.2,48.0
2020-06-23 15:00:00,14147.0,7.0,4.1,96.0,0.0,30.2,48.0
2020-06-23 14:00:00,13589.0,7.0,4.1,96.0,5.0,30.22,48.0
2020-06-23 13:00:00,13139.0,7.0,4.1,96.0,3.0,30.26,48.0
2020-06-23 12:00:00,12418.0,7.0,4.1,96.0,3.0,30.2,48.0
2020-06-23 11:00:00,11704.0,7.0,4.1,96.0,8.0,30.18,48.0
2020-06-23 10:00:00,10993.0,7.0,4.1,93.0,9.0,30.17,48.0
2020-06-23 09:00:00,10353.0,32.0,4.1,90.0,5.0,30.18,48.0
2020-06-23 08:00:00,9616.0,32.0,3.8,93.0,8.0,30.17,47.0
2020-06-23 07:00:00,9076.0,32.0,3.8,89.0,7.0,30.18,47.0
2020-06-23 06:00:00,8884.0,32.0,3.8,93.0,9.0,30.18,47.0
2020-06-23 05:00:00,8690.0,32.0,3.8,89.0,5.0,30.21,47.0
2020-06-23 04:00:00,8770.0,32.0,3.8,89.0,0.0,30.14,47.0
2020-06-23 03:00:00,8992.0,32.0,3.8,83.0,6.0,30.09,47.0
2020-06-23 02:00:00,9392.0,32.0,3.8,86.0,5.0,30.08,47.0
2020-06-23 01:00:00,9897.0,10.0,3.8,89.0,0.0,30.07,47.0
2020-06-23 00:00:00,10656.0,10.0,10.3,96.0,3.0,30.03,51.0
2020-06-22 23:00:00,11491.0,10.0,10.3,96.0,9.0,30.02,51.0
2020-06-22 22:00:00,12245.0,10.0,10.3,96.0,10.0,29.95,51.0
2020-06-22 21:00:00,12724.0,10.0,10.3,93.0,6.0,29.93,51.0
2020-06-22 20:00:00,12949.0,10.0,10.3,90.0,14.0,29.91,51.0
2020-06-22 19:00:00,13323.0,10.0,10.3,74.0,16.0,29.92,51.0
2020-06-22 18:00:00,13551.0,10.0,10.3,74.0,14.0,29.95,51.0
2020-06-22 17:00:00,13507.0,29.0,10.3,83.0,8.0,30.0,51.0
2020-06-22 16:00:00,13485.0,29.0,5.2,80.0,3.0,30.01,44.0
2020-06-22 15:00:00,13449.0,29.0,5.2,86.0,6.0,30.04,44.0
